"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6R5pp1Yant3DhEuHtJJGZl","Ouuhh!!","spotify:artist:0jL5A3JBu46MsYrr5JMPuT, spotify:artist:0WK3H9OErSn5zKOkOV5egm, spotify:artist:1YRqgFNXqRyMDRr8ClS1NL, spotify:artist:4Y9LZIhP41oVQFjoyJ3Gga","Kayla Nicole, DDG, Kaliii, Famous Uno","spotify:album:5R7RaffbuuCgJ8rB9qC0P8","Ouuhh!!","spotify:artist:0jL5A3JBu46MsYrr5JMPuT, spotify:artist:0WK3H9OErSn5zKOkOV5egm, spotify:artist:1YRqgFNXqRyMDRr8ClS1NL","Kayla Nicole, DDG, Kaliii","2023-10-12","https://i.scdn.co/image/ab67616d0000b2732360c514a3e760008fe555f7","1","1","197066","https://p.scdn.co/mp3-preview/12af97c5f85b2cf2aa2346849bc9b73b31b29088?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USA2P2351971","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1spPgvtcDwxARDc8i6TYjT","YEAH YEAH!","spotify:artist:5kxnZh8gXyXdIvCWbDMevT","Eem Triplin","spotify:album:2bvmhK8LbNwtpnxmAow0vW","YEAH YEAH!","spotify:artist:5kxnZh8gXyXdIvCWbDMevT","Eem Triplin","2023-11-01","https://i.scdn.co/image/ab67616d0000b2734aa274d4393e3b0ad015dbb8","1","1","113238","https://p.scdn.co/mp3-preview/924a153fcb6d33ed2e8c079e305612d41fb90015?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USRC12302832","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:2DcmnusqpMEEVTXQRNhuHc","Head Doctor (with Lil Tecca)","spotify:artist:4PNHuWkk4ee6R8WEhFVPf5, spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","NoCap, Lil Tecca","spotify:album:2CjIwPjYtTO8KV3iT0i5DY","Head Doctor (with Lil Tecca)","spotify:artist:4PNHuWkk4ee6R8WEhFVPf5","NoCap","2023-11-10","https://i.scdn.co/image/ab67616d0000b27396eb91c33d8726cb8e84aca3","1","1","249515","https://p.scdn.co/mp3-preview/626b13e4c28ca5451365511b6f515e4bc0bd29dd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","USAT22311320","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:0Gym2BGsLU15iFSVhMQ3sD","OLD TUNES","spotify:artist:46HzS7yz0c9udVwtbHk1sx","Cochise","spotify:album:5SWXYl4C8gX1c561DzntR5","CARE PACKAGE","spotify:artist:46HzS7yz0c9udVwtbHk1sx","Cochise","2023-11-10","https://i.scdn.co/image/ab67616d0000b273d697470db424dab60a9e624c","1","1","118698","https://p.scdn.co/mp3-preview/4b7b74d6100e4e131cb0b3a37e213250777022c1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USSM12307401","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:3nL3bZOWuFBbH4KKaWW1Vq","Everything Dead","spotify:artist:4JhbRL6zaItAyzqx4gHTqz","22Gz","spotify:album:194pYj4CXWWsNUS8LMIWeO","Everything Dead","spotify:artist:4JhbRL6zaItAyzqx4gHTqz","22Gz","2023-11-03","https://i.scdn.co/image/ab67616d0000b273026be41f393c89d843b55915","1","1","203851","https://p.scdn.co/mp3-preview/1258994036e1459c5d95223019993c15ff5dde03?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USLD91752371","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:30TEsD9nJfrJSRL1RTJMDg","Stomp Stomp (with Kyle Richh, Jenn Carter, TaTa & Dee Billz)","spotify:artist:0yknvLWQZxwsMjhUhwWZQ8, spotify:artist:0hF6lbAjRsq4svrQUr5sgU, spotify:artist:3BcgTyEdL81zMljmXcilZM, spotify:artist:43s6uFZrdusv7ggmDSpO41, spotify:artist:2fBU7rOViK7ywwHCIYEa7h","41, Kyle Richh, Jenn Carter, TaTa, Dee Billz","spotify:album:24P4I4fLYtPiSWZWRrReSn","Stomp Stomp","spotify:artist:0yknvLWQZxwsMjhUhwWZQ8, spotify:artist:0hF6lbAjRsq4svrQUr5sgU, spotify:artist:3BcgTyEdL81zMljmXcilZM","41, Kyle Richh, Jenn Carter","2023-11-03","https://i.scdn.co/image/ab67616d0000b273740efb32b464ad45ec12a670","1","1","188595","https://p.scdn.co/mp3-preview/083f569c5bac28557b349ce124c9b7cda716f066?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USUG12308926","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:2fM2PrwFBbaiK88Nw6CjdK","Honeybun","spotify:artist:3Ut1IKlpXHBQwxklMxBsPX","LeoStayTrill","spotify:album:6BJLFkMbbpa9yTjsEb9a7h","Honeybun","spotify:artist:3Ut1IKlpXHBQwxklMxBsPX","LeoStayTrill","2023-09-22","https://i.scdn.co/image/ab67616d0000b273137cd33f9de9298dab3e0ccb","1","1","128195","https://p.scdn.co/mp3-preview/45e2bee25bd616ccae7e513627ae5ec127cdef52?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USA2P2344974","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:7idI4LLo9LVLqrvvzhSj3n","First Day Out (Freestyle)","spotify:artist:4W7fxKwDR9luCrOryB3GVK","Rundown Spaz","spotify:album:31UX5n39Siyj0nXs1s5DSZ","First Day Out (Freestyle)","spotify:artist:4W7fxKwDR9luCrOryB3GVK","Rundown Spaz","2023-09-05","https://i.scdn.co/image/ab67616d0000b27364d90029b1e742eb8ba0f48f","1","1","142837","https://p.scdn.co/mp3-preview/580dc3cfaec1e5fde7d52bea49a74345c74eb7a5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","QZQAY2352747","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1N1OEPRVwRpimvSL6H3Mwx","Catch A B","spotify:artist:0mokg9WGOIBWvBjaF2wkSB","MAF Teeski","spotify:album:02GqHGLaoX1mKGypdJP2VW","Catch A B","spotify:artist:0mokg9WGOIBWvBjaF2wkSB","MAF Teeski","2023-07-26","https://i.scdn.co/image/ab67616d0000b273b992eb4b9e54ff3deb2513b8","1","1","133474","https://p.scdn.co/mp3-preview/a7a072c1d8330bf2d8ae7c52cef688bf45418520?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","QZVFR2301515","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:3xKXBuxYNVTFPyNpYPHbOI","BREATHE. freestyle","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:7aaruiZiAzYf7gLW86WhKT","BREATHE. freestyle","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","2023-11-10","https://i.scdn.co/image/ab67616d0000b27331846a0a46b9b9014140f161","1","1","146229","https://p.scdn.co/mp3-preview/62d22b6470622af53e91e65ad2887130164d0147?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USUG12308642","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:0AyY8MxDo1xasovQD79Man","Head Melodies","spotify:artist:24CgJHK6T7C5OmUbiLLMjJ, spotify:artist:31W5EY0aAly4Qieq6OFu6I","Luh Kel, A Boogie Wit da Hoodie","spotify:album:6re1rqVtyS8MqSe5iKbz9P","Head Melodies","spotify:artist:24CgJHK6T7C5OmUbiLLMjJ","Luh Kel","2023-11-10","https://i.scdn.co/image/ab67616d0000b2735f096be4afc841d5313460de","1","3","231111","https://p.scdn.co/mp3-preview/729d60a7a8249e5aa27af3edb50c7647cfcd22b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","US5ED2304428","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:58BFQlOjR0A3K48J6QAz6O","Bae","spotify:artist:1GVenmuuAtusi17LY6FvgI","Skilla Baby","spotify:album:3sI2NjVOrYjtv6zu90gtVN","Bae","spotify:artist:1GVenmuuAtusi17LY6FvgI","Skilla Baby","2023-09-29","https://i.scdn.co/image/ab67616d0000b2732e6b54029ab7ac08ca4772f4","1","1","137142","https://p.scdn.co/mp3-preview/abcc05eb983d1b4585635658934e42e8e8b11f6e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USUM72314089","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:3mNw70F0wDJXItFYEoQ56L","Gunz in SOHO","spotify:artist:2ojqsY1ycYzZOpLDBBwHPU","Homixide Gang","spotify:album:5IJAhCl93xn2Ybqk8OGm6n","5TH AMNDMNT","spotify:artist:2ojqsY1ycYzZOpLDBBwHPU","Homixide Gang","2023-10-27","https://i.scdn.co/image/ab67616d0000b273dce1c4a394c02b161d78b0bd","1","1","142941","https://p.scdn.co/mp3-preview/a4e8aebec118b7d386381207de7e7a98e111a862?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USA2P2353103","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:5u8m1YQAVoyu5k81b5DWvr","Family Freestyle","spotify:artist:2mMBXm6qrEJuqdg3HnILr2, spotify:artist:5f7VJjfbwm532GiveGC0ZK","Lil Dann, Lil Baby","spotify:album:1QkPatRtkzJahrvBV56gJe","Family Freestyle","spotify:artist:2mMBXm6qrEJuqdg3HnILr2","Lil Dann","2023-07-19","https://i.scdn.co/image/ab67616d0000b27305e9a1d66c1413a5546202a2","1","1","215121","https://p.scdn.co/mp3-preview/cf0984c54944edb415743357dcca12e65e362f67?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QMQTM2300169","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1nQaTUDJ7Rc4yOvZmg9Ozr","Mmhmm","spotify:artist:6qxpnaukVayrQn6ViNvu9I","BigXthaPlug","spotify:album:1D3Uf2OkWYQytEbK3NpdMn","Mmhmm","spotify:artist:6qxpnaukVayrQn6ViNvu9I","BigXthaPlug","2023-10-06","https://i.scdn.co/image/ab67616d0000b2736f333e1c294f20a6cfd997d2","1","1","119015","https://p.scdn.co/mp3-preview/2f0692571f94cf8573032998a3b9ae7e40d4eba5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","QZNMX2391413","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:2aA3Xz6XKAo96jp03h4Zak","Ice Cream (feat. YN Jay & Riff Raff)","spotify:artist:0sKsReKseslDlhxmbN6wLk, spotify:artist:7gABnNCiNJBaT8KkaHGK13, spotify:artist:6GMYJwaziB4ekv1Y6wCDWS, spotify:artist:3gIWD9hK0VEhgsSrLu19PU, spotify:artist:31IZdHrCZ5pRhLz4zBxN3o","BabyTron, Certified Trapper, Soulja Boy, YN Jay, Riff Raff","spotify:album:7zezk3hbEWlOooKBLuLJKp","MegaTron 2","spotify:artist:0sKsReKseslDlhxmbN6wLk","BabyTron","2023-10-27","https://i.scdn.co/image/ab67616d0000b2733f87ed11b6b6d524eea013cb","1","16","181577","https://p.scdn.co/mp3-preview/e141c6c48605faf20264fabd8e92d3d1173bba64?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USUYG1509878","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:5n2V631qeQri7jI6Kvbm4j","Shake Yo Dreads","spotify:artist:3DbwFQlvLxRSi2uX8mf81A","Sexyy Red","spotify:album:2xQmFSVYsk6qOvFCwVXqgh","Shake Yo Dreads","spotify:artist:3DbwFQlvLxRSi2uX8mf81A","Sexyy Red","2023-09-29","https://i.scdn.co/image/ab67616d0000b273f21c255203982af30def314d","1","1","177902","https://p.scdn.co/mp3-preview/a930f106d1bcbfc2a3b39abbf9a772a38abea9e1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QZS7J2393252","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:725UfuWEXWg0C7PCqP8HIz","Walk","spotify:artist:4VCriUU9CsPnUvoAsxVk1p, spotify:artist:1K15GRZZATsCJyGJ4bYiEz","310babii, Luh Tyler","spotify:album:7oaVAnz4knG0hU6oRJGcC9","Walk","spotify:artist:4VCriUU9CsPnUvoAsxVk1p, spotify:artist:1K15GRZZATsCJyGJ4bYiEz","310babii, Luh Tyler","2023-10-27","https://i.scdn.co/image/ab67616d0000b27335d29c21c07407d0f3783eb0","1","1","124965","https://p.scdn.co/mp3-preview/de07ae24c6e08900c432eff561e854839cebbcc3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","USUYG1512162","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:59fW5x3glsGiYADid8Dazy","She Legit","spotify:artist:1t22AdiJ8P9eXOnoJ8xPJT","YTB Fatt","spotify:album:7n9yvNfZSxmDZj0Eu8O48g","She Legit","spotify:artist:1t22AdiJ8P9eXOnoJ8xPJT","YTB Fatt","2023-11-10","https://i.scdn.co/image/ab67616d0000b273b4fbf952d5fa2ecb145ba16b","1","1","105037","https://p.scdn.co/mp3-preview/da6ede00f6c2986f8df39865486e692b81897dae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","QZJ842003930","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1jrjUPWrfMw8RBbZ9PlX0W","Highs & Lows","spotify:artist:0tOWWVeVRQUE7nS0J43Zm9, spotify:artist:4z0EquFxDCtiHuPGiWDCq1","Prinz, Gabriela Bee","spotify:album:3SNsgXJZISh5mWsElUjRZ6","Highs & Lows","spotify:artist:0tOWWVeVRQUE7nS0J43Zm9, spotify:artist:4z0EquFxDCtiHuPGiWDCq1","Prinz, Gabriela Bee","2023-06-02","https://i.scdn.co/image/ab67616d0000b273894566ddc3cd818049dedd3a","1","1","124791","https://p.scdn.co/mp3-preview/d57481c0921974d69b4de3bf6e9c43f339b49c1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBARL2300644","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1PPU73L2zCaInN9gZgWl0p","MORE THAN SORRY","spotify:artist:5YHM0i7v5TqqibZhS0YiuX","Ryan Trey","spotify:album:3z1Cfd5yKzigwSGPrWBmKH","STREETS SAY YOU MISS ME","spotify:artist:5YHM0i7v5TqqibZhS0YiuX","Ryan Trey","2023-11-03","https://i.scdn.co/image/ab67616d0000b2731525a69dc020cf44a8d907ff","1","7","150375","https://p.scdn.co/mp3-preview/5d22623d29c2970c8fbc771b965d4351b0003b08?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USUM72315936","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:4rithk0wQbWsppbWiaFFgE","Self Esteem (featuring NLE Choppa)","spotify:artist:4UrIphY7uGLwD0rRd6NIi9, spotify:artist:0ErzCpIMyLcjPiwT4elrtZ","Lambo4oe, NLE Choppa","spotify:album:7KeQeXVDcQQjrbqOh34VGA","Self Esteem (featuring NLE Choppa)","spotify:artist:4UrIphY7uGLwD0rRd6NIi9","Lambo4oe","2022-11-25","https://i.scdn.co/image/ab67616d0000b273199411505c201e2a33735743","1","1","169500","https://p.scdn.co/mp3-preview/202c0e2f32dbd6e306611f5104b2a34bf16861da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","QZVFR2200219","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1GlLIz7AtCYnwvXpz2rzbo","Thang For You (feat. No Cap)","spotify:artist:0gg11prPP6OqtUvBcKnPpq, spotify:artist:4PNHuWkk4ee6R8WEhFVPf5","Rylo Rodriguez, NoCap","spotify:album:2gEXNftII7Pb0LLzc9MBM2","Thang For You (feat. No Cap)","spotify:artist:0gg11prPP6OqtUvBcKnPpq","Rylo Rodriguez","2023-06-23","https://i.scdn.co/image/ab67616d0000b273810fffa837ced4dfe47ec4d7","1","1","259545","https://p.scdn.co/mp3-preview/491c41411cf7f7f6f76715ddfb6dac670bb5b5df?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QZUZR2307704","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:4sZJgYizP3YR9MkQ7SaRjX","BRB","spotify:artist:4bOqkIGQCcuZgjfDxNuX1I","Anycia","spotify:album:11tIOLXTlQRg1ZJeJrIBJ6","BRB","spotify:artist:4bOqkIGQCcuZgjfDxNuX1I","Anycia","2023-08-18","https://i.scdn.co/image/ab67616d0000b273f28c1673bebcd051f7fa6ceb","1","1","107586","https://p.scdn.co/mp3-preview/3a3d83c4d822774de0904e151c22bd7471328b97?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","QZNMV2369416","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:0fjJon7hJQ6nH6Cz4w0AcT","Not a Drill","spotify:artist:0B3kMiB21aPQlKumGDr4c7","Veeze","spotify:album:1dwo7QqEHtUeFs6qz2pNm2","Ganger","spotify:artist:0B3kMiB21aPQlKumGDr4c7","Veeze","2023-06-27","https://i.scdn.co/image/ab67616d0000b27360b1580d5d211f760cae4c33","1","1","224470","https://p.scdn.co/mp3-preview/3a099ef5391486834e85cbefc1b64f04ff0b0449?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QM24S2304707","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:5maOp2FZomEiboxhl9yh2z","Gun Class II (feat. Nardo Wick & G Herbo)","spotify:artist:2ZI9cz1C8So6EWOwTbB1M7, spotify:artist:0Njy6yR9LykNKYg9yE23QN, spotify:artist:5QdEbQJ3ylBnc3gsIASAT5","MudBaby Ru, Nardo Wick, G Herbo","spotify:album:3PqUw83PcGYn3g8pTJod9y","Gun Class II (feat. Nardo Wick & G Herbo)","spotify:artist:2ZI9cz1C8So6EWOwTbB1M7","MudBaby Ru","2023-10-20","https://i.scdn.co/image/ab67616d0000b2730a8e64e910d8e46318a78a6c","1","1","229035","https://p.scdn.co/mp3-preview/017b3abbad62bb7e7863e077a8b6bf88c4da3a45?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USA2P2335913","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:7M1kT1qfYZjE8L2Bik8eUO","Luv 4 My Block","spotify:artist:3jVAqTL4NbB88q4lj94VX9, spotify:artist:6kOvJAZH29zNIKqPLOEC65","Sha EK, Defiant Presents","spotify:album:6HV4YhvKzdeFJaHKaIB594","Luv 4 My Block","spotify:artist:3jVAqTL4NbB88q4lj94VX9, spotify:artist:6kOvJAZH29zNIKqPLOEC65","Sha EK, Defiant Presents","2023-03-24","https://i.scdn.co/image/ab67616d0000b273b503a29e307a6b4d690a8d5a","1","1","81515","https://p.scdn.co/mp3-preview/d8730f881c266492e93364b2fcd50c5341ef252f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USWB12300974","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:04hgBWsBDEyVP8pH0BCZbG","Jennifer’s Body","spotify:artist:3gBZUcNeVumkeeJ19CY2sX","Ken Carson","spotify:album:0HS8aknH0JQdMIiBVhyOCW","A Great Chaos","spotify:artist:3gBZUcNeVumkeeJ19CY2sX","Ken Carson","2023-10-13","https://i.scdn.co/image/ab67616d0000b273bc2fbaa359030887a9a60d7e","1","2","158515","https://p.scdn.co/mp3-preview/6c4983e455b9a54a84dd233e6b821fe69b01e064?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USUM72314188","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:57YTz6wLTV3c6bXFI8nwAh","ATL Freestyle","spotify:artist:0ywBEn3tITirlskY3SZBei","Heembeezy","spotify:album:6nEdEnEP91fbVHHXcVYmYq","ATL Freestyle","spotify:artist:0ywBEn3tITirlskY3SZBei","Heembeezy","2023-11-10","https://i.scdn.co/image/ab67616d0000b27395df11d4f0631a728bd4fde8","1","1","139008","https://p.scdn.co/mp3-preview/d03e2a5b9d2cd917c1f93e8af131a22d30ac29ec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USLD91752529","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:51fqkA2jYEfXiUkcQYpCyB","Pit Stop (feat. French Montana)","spotify:artist:2Ggj5XNlIb4Lnbqe307FyB, spotify:artist:6vXTefBL93Dj5IqAWq6OTv","Lola Brooke, French Montana","spotify:album:6KwdG45dabKfLbbEFgEdCx","Pit Stop (feat. French Montana)","spotify:artist:2Ggj5XNlIb4Lnbqe307FyB, spotify:artist:6vXTefBL93Dj5IqAWq6OTv","Lola Brooke, French Montana","2023-10-20","https://i.scdn.co/image/ab67616d0000b273b94fe8fae4f90a21f42393bd","1","1","167066","https://p.scdn.co/mp3-preview/2783a504f681f4696d67ccf703bb659975c69d95?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USAR12300356","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:4NgMDPV2mIh6MUkqkyNmP3","What It Is?!","spotify:artist:3x3jSlhyv5CiCZDZlaTq0M, spotify:artist:2ojqsY1ycYzZOpLDBBwHPU","Pi’erre Bourne, Homixide Gang","spotify:album:2hpdfZUyxtuLLi5PHGC6nJ","What It Is?!","spotify:artist:2ojqsY1ycYzZOpLDBBwHPU, spotify:artist:3x3jSlhyv5CiCZDZlaTq0M","Homixide Gang, Pi’erre Bourne","2023-10-09","https://i.scdn.co/image/ab67616d0000b273937ef48dfb5b9ff203ff4f55","1","1","193714","https://p.scdn.co/mp3-preview/9ff144ca0ff1c114ad5aeb3e7aae2f7bed6b1fd3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USA2P2350435","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:6uYs9BaaR0gWqFGP3Gw5Vy","Workin","spotify:artist:3tYObOPkxDpra3sjNdCeKa","Big Moochie Grape","spotify:album:0vqB5bvxtquqB5g87MNDw9","Workin","spotify:artist:3tYObOPkxDpra3sjNdCeKa","Big Moochie Grape","2023-11-07","https://i.scdn.co/image/ab67616d0000b2733b8d571a41c3d1e0e001c9c3","1","1","184453","https://p.scdn.co/mp3-preview/d81c21227c736fa7f5ac086421a17aded128fc2d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USUYG1518167","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:2AXGCcKn8YSxc4a2ohhom4","This & That","spotify:artist:0HkcYmcjrBR3SCw9Ld5VZk","Calboy","spotify:album:3HujArLwQRC7zpnBPPZ7jv","This & That","spotify:artist:0HkcYmcjrBR3SCw9Ld5VZk","Calboy","2023-11-05","https://i.scdn.co/image/ab67616d0000b27335fa9cf383d51448ad1d6ed1","1","1","157773","https://p.scdn.co/mp3-preview/7235e9578d29aad8c89a596b66353c321ac33178?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","UKXN22377856","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:3fwIVLw8KgouF6hZbAtVTq","Real Drip","spotify:artist:1Tj47hT6psqExO7fbAcXyE, spotify:artist:1t22AdiJ8P9eXOnoJ8xPJT","Wizz Havinn, YTB Fatt","spotify:album:22pQewW5HSrRxfIf3cNUr7","Real Drip","spotify:artist:1Tj47hT6psqExO7fbAcXyE, spotify:artist:1t22AdiJ8P9eXOnoJ8xPJT","Wizz Havinn, YTB Fatt","2023-11-03","https://i.scdn.co/image/ab67616d0000b2735444700b1bf6006bffe952c7","1","1","188512","https://p.scdn.co/mp3-preview/36d3050f12da6bd32f837f8784b75d7efdd55e19?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","QZS7J2358806","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:1fxlHuMfJPa0de1WJHOwBf","Come Outside (feat. YTB Fatt)","spotify:artist:1ZbmerOthZbxz5eR3c9Mn1, spotify:artist:1t22AdiJ8P9eXOnoJ8xPJT","Icewear Vezzo, YTB Fatt","spotify:album:0xTtXNNN82brPd2cRn23ZX","Come Outside (feat. YTB Fatt)","spotify:artist:1ZbmerOthZbxz5eR3c9Mn1","Icewear Vezzo","2023-10-13","https://i.scdn.co/image/ab67616d0000b27388bfc30a3a73ad840bec54fb","1","1","134117","https://p.scdn.co/mp3-preview/0b4a6cf066ecc2eb89db7e5926220dc548c0ea8b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","QZ4JX2361616","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:3LWNhfOQNsHZAJmMM7K4PP","Leave In","spotify:artist:6UIpxj5ggLdOebFVCOxVax","Loe Shimmy","spotify:album:4EoX2BPkGiVaKdbhftOf49","Leave In","spotify:artist:6UIpxj5ggLdOebFVCOxVax","Loe Shimmy","2023-10-25","https://i.scdn.co/image/ab67616d0000b2735a54898c5528bd529f774df6","1","1","146778","https://p.scdn.co/mp3-preview/db14160fb457323816bdcd4508d11f9825880a99?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","QZTBA2325521","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:7LUKVdkfqKV52DrH8ITMqS","Grip","spotify:artist:3IJ21966TwNZI24MwZHMu4","Baby Tate","spotify:album:1C5qEvAwBYnbnToL6tj8no","Baby Tate Presents - Sexploration: The Musical","spotify:artist:3IJ21966TwNZI24MwZHMu4","Baby Tate","2023-10-27","https://i.scdn.co/image/ab67616d0000b273d6f2db8ff540bb4f20c0ddd1","1","4","196610","https://p.scdn.co/mp3-preview/b54a8a61f208c338415a13c0d3825ca841711248?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USWB12306161","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
"spotify:track:4yKv2cx4TcIE0wiiu6Mwix","Changes","spotify:artist:6YOu8dp0Y0Nev97d8OjqIQ, spotify:artist:3zZ88AwlTwfCJkowsFCvLA","SheedTs, Babyface Ray","spotify:album:25fFITkCpLiZOySKwXon54","Changes","spotify:artist:6YOu8dp0Y0Nev97d8OjqIQ, spotify:artist:3zZ88AwlTwfCJkowsFCvLA","SheedTs, Babyface Ray","2023-11-10","https://i.scdn.co/image/ab67616d0000b273eecebdf7d2ecccec3f3b322a","1","1","200999","https://p.scdn.co/mp3-preview/696d7947f60b4b56879bff48cd48bb345699a632?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USLD91752482","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:12:15Z"
